,image_id,identity,path,split,dataset
1191,1321,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160075_20190216185950_1321.JPG,train,fca_base
1192,1322,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160076_20190216190025_1322.JPG,train,fca_base
1194,1324,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160078_20190216190026_1324.JPG,train,fca_base
1195,1325,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160079_20190216190029_1325.JPG,train,fca_base
1196,1326,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160080_20190216190030_1326.JPG,train,fca_base
1197,1327,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160081_20190216190031_1327.JPG,train,fca_base
1198,1328,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160082_20190216190034_1328.JPG,train,fca_base
1199,1329,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160083_20190216190035_1329.JPG,train,fca_base
1200,1330,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160084_20190216190036_1330.JPG,train,fca_base
1201,1331,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160085_20190216190123_1331.JPG,train,fca_base
1202,1332,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160086_20190216190124_1332.JPG,train,fca_base
1203,1333,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160087_20190216190125_1333.JPG,train,fca_base
1204,1334,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160088_20190216190130_1334.JPG,train,fca_base
1206,1336,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160090_20190216190132_1336.JPG,train,fca_base
1207,1337,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160091_20190216190134_1337.JPG,train,fca_base
1208,1338,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160092_20190216190135_1338.JPG,train,fca_base
1209,1339,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160093_20190216190136_1339.JPG,train,fca_base
1210,1340,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160094_20190216190140_1340.JPG,train,fca_base
1211,1341,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160095_20190216190141_1341.JPG,train,fca_base
1212,1342,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160096_20190216190142_1342.JPG,train,fca_base
1213,1343,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160097_20190216190155_1343.JPG,train,fca_base
1214,1344,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160098_20190216190156_1344.JPG,train,fca_base
1215,1345,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160099_20190216190157_1345.JPG,train,fca_base
1216,1346,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160100_20190216190200_1346.JPG,train,fca_base
1217,1347,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160101_20190216190201_1347.JPG,train,fca_base
1218,1348,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160102_20190216190202_1348.JPG,train,fca_base
1219,1349,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160103_20190216190206_1349.JPG,train,fca_base
1220,1350,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160104_20190216190207_1350.JPG,train,fca_base
1221,1351,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160105_20190216190207_1351.JPG,train,fca_base
1222,1352,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160106_20190216190218_1352.JPG,train,fca_base
1223,1353,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160107_20190216190219_1353.JPG,train,fca_base
1224,1354,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160108_20190216190220_1354.JPG,train,fca_base
1225,1355,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160109_20190216190222_1355.JPG,train,fca_base
1226,1356,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160110_20190216190223_1356.JPG,train,fca_base
1227,1357,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160111_20190216190224_1357.JPG,train,fca_base
1228,1358,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160112_20190216190228_1358.JPG,train,fca_base
1229,1359,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160113_20190216190229_1359.JPG,train,fca_base
1230,1360,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160114_20190216190230_1360.JPG,train,fca_base
1231,1361,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160115_20190216190233_1361.JPG,train,fca_base
1232,1362,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160116_20190216190234_1362.JPG,train,fca_base
1233,1363,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160117_20190216190235_1363.JPG,train,fca_base
1235,1366,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160120_20190216190244_1366.JPG,train,fca_base
1236,1367,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160121_20190216190250_1367.JPG,train,fca_base
1237,1369,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160123_20190216190251_1369.JPG,train,fca_base
1238,1370,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160124_20190216190257_1370.JPG,train,fca_base
1239,1371,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160125_20190216190258_1371.JPG,train,fca_base
1241,1374,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160128_20190216190309_1374.JPG,train,fca_base
1242,1376,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160130_20190216190321_1376.JPG,train,fca_base
1245,1379,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160133_20190216190330_1379.JPG,train,fca_base
1246,1380,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160134_20190216190331_1380.JPG,train,fca_base
1247,1381,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160135_20190216190332_1381.JPG,train,fca_base
1248,1382,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160136_20190216190334_1382.JPG,train,fca_base
1250,1384,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160138_20190216190336_1384.JPG,train,fca_base
1251,1385,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160139_20190216190350_1385.JPG,train,fca_base
1252,1386,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160140_20190216190351_1386.JPG,train,fca_base
1253,1387,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160141_20190216190352_1387.JPG,train,fca_base
1254,1388,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160142_20190216190355_1388.JPG,train,fca_base
1255,1389,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160143_20190216190356_1389.JPG,train,fca_base
1256,1390,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160144_20190216190357_1390.JPG,train,fca_base
1257,1391,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160145_20190216190448_1391.JPG,train,fca_base
1260,1394,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160148_20190216190535_1394.JPG,train,fca_base
1261,1395,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160149_20190216190535_1395.JPG,train,fca_base
1262,1396,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160150_20190216190536_1396.JPG,train,fca_base
1265,1399,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160153_20190216190849_1399.JPG,train,fca_base
1266,1400,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160154_20190216190854_1400.JPG,train,fca_base
1267,1401,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160155_20190216190855_1401.JPG,train,fca_base
1268,1402,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160156_20190216190856_1402.JPG,train,fca_base
1269,1403,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160157_20190216190859_1403.JPG,train,fca_base
1270,1404,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160158_20190216190900_1404.JPG,train,fca_base
1271,1405,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160159_20190216190901_1405.JPG,train,fca_base
1272,1406,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160160_20190216190905_1406.JPG,train,fca_base
1274,1408,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160162_20190216190907_1408.JPG,train,fca_base
1275,1409,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160163_20190216190919_1409.JPG,train,fca_base
1276,1410,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160164_20190216190920_1410.JPG,train,fca_base
1277,1411,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160165_20190216190921_1411.JPG,train,fca_base
1278,1412,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160166_20190216190926_1412.JPG,train,fca_base
1280,1415,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160472_20190216222010_1415.JPG,train,fca_base
1281,1416,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160473_20190216222011_1416.JPG,train,fca_base
1282,1417,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160474_20190216222012_1417.JPG,train,fca_base
1283,1431,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160489_20190216222119_1431.JPG,train,fca_base
1284,1432,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160488_20190216222119_1432.JPG,train,fca_base
1285,1433,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160490_20190216222122_1433.JPG,train,fca_base
1286,1434,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160491_20190216222123_1434.JPG,train,fca_base
1287,1438,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160495_20190216222128_1438.JPG,train,fca_base
1288,1439,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160496_20190216222131_1439.JPG,train,fca_base
1289,1440,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160497_20190216222132_1440.JPG,train,fca_base
1291,1451,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160508_20190216222222_1451.JPG,train,fca_base
1292,1454,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160511_20190216222227_1454.JPG,train,fca_base
1293,1456,fca_base_linja,fca_base/cat-ignore/20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160513_20190216222229_1456.JPG,train,fca_base
1296,1467,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160171_20190216231930_1467.JPG,train,fca_base
1297,1468,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160172_20190216231937_1468.JPG,train,fca_base
1298,1469,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160173_20190216231938_1469.JPG,train,fca_base
1299,1470,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160174_20190216231939_1470.JPG,train,fca_base
1300,1475,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160179_20190216231952_1475.JPG,train,fca_base
1301,1478,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160182_20190216231957_1478.JPG,train,fca_base
1302,1480,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160184_20190216232003_1480.JPG,train,fca_base
1303,1481,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160185_20190216232004_1481.JPG,train,fca_base
1304,1486,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160190_20190216232013_1486.JPG,train,fca_base
1305,1487,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160191_20190216232014_1487.JPG,train,fca_base
1306,1488,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160192_20190216232015_1488.JPG,train,fca_base
1307,1489,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160194_20190216232023_1489.JPG,train,fca_base
1308,1490,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160193_20190216232023_1490.JPG,train,fca_base
1309,1491,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160195_20190216232024_1491.JPG,train,fca_base
1310,1493,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160197_20190216232040_1493.JPG,train,fca_base
1311,1497,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160201_20190216232046_1497.JPG,train,fca_base
1312,1498,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160202_20190216232115_1498.JPG,train,fca_base
1314,1500,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160204_20190216232116_1500.JPG,train,fca_base
1315,1502,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160206_20190216232212_1502.JPG,train,fca_base
1316,1503,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160207_20190216232213_1503.JPG,train,fca_base
1317,1506,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160210_20190216232222_1506.JPG,train,fca_base
1318,1507,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160211_20190216232224_1507.JPG,train,fca_base
1321,1514,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160215_20190216232235_1514.JPG,train,fca_base
1323,1516,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160217_20190216232244_1516.JPG,train,fca_base
1324,1517,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160218_20190216232245_1517.JPG,train,fca_base
1325,1518,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160219_20190216232246_1518.JPG,train,fca_base
1326,1519,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160220_20190216232250_1519.JPG,train,fca_base
1327,1522,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160223_20190216232301_1522.JPG,train,fca_base
1329,1527,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160228_20190216232309_1527.JPG,train,fca_base
1330,1528,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160229_20190216232315_1528.JPG,train,fca_base
1331,1530,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160231_20190216232317_1530.JPG,train,fca_base
1332,1531,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160232_20190216232323_1531.JPG,train,fca_base
1333,1532,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160233_20190216232324_1532.JPG,train,fca_base
1334,1533,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160234_20190216232325_1533.JPG,train,fca_base
1335,1534,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160235_20190216232329_1534.JPG,train,fca_base
1336,1535,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160236_20190216232330_1535.JPG,train,fca_base
1337,1536,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160237_20190216232331_1536.JPG,train,fca_base
1338,1538,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160239_20190216232335_1538.JPG,train,fca_base
1340,1541,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160242_20190216232413_1541.JPG,train,fca_base
1342,1543,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160244_20190216232421_1543.JPG,train,fca_base
1343,1544,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160245_20190216232422_1544.JPG,train,fca_base
1344,1545,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160246_20190216232423_1545.JPG,train,fca_base
1345,1546,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160247_20190216232432_1546.JPG,train,fca_base
1346,1547,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160248_20190216232433_1547.JPG,train,fca_base
1348,1549,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160250_20190216232441_1549.JPG,train,fca_base
1349,1550,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160251_20190216232442_1550.JPG,train,fca_base
1350,1555,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170257_20190217000900_1555.JPG,train,fca_base
1352,3337,fca_base_neapolitan,fca_base/collared-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02170142_20190217051812_3337.JPG,train,fca_base
1353,3347,fca_base_neapolitan,fca_base/collared-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02170152_20190217051826_3347.JPG,train,fca_base
1354,3362,fca_base_neapolitan,fca_base/collared-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02170167_20190217051923_3362.JPG,train,fca_base
1355,3363,fca_base_neapolitan,fca_base/collared-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02170168_20190217051924_3363.JPG,train,fca_base
1357,3365,fca_base_neapolitan,fca_base/collared-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02170170_20190217051928_3365.JPG,train,fca_base
